SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
231643,0,Cash loans,M,N,Y,0,171000.0,1350000.0,37125.0,1350000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.00496,-18935,365243,-2552.0,-2463,,1,0,0,1,0,0,,2.0,2,2,SUNDAY,14,0,0,0,0,0,0,XNA,0.3863429829980366,0.4616505407154638,0.7062051096536562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-882.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
231925,0,Cash loans,F,N,Y,0,175500.0,1078200.0,38331.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-13656,-2201,-1485.0,-1359,,1,1,0,1,0,0,,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Self-employed,,0.5802023270059434,0.6658549219640212,0.1722,0.0359,0.9801,0.7212,0.0195,0.0,0.069,0.1667,0.125,0.0152,0.1404,0.0648,0.0,0.0,0.1669999999999999,0.0,0.9782,0.7125,0.0043,0.0,0.069,0.1667,0.0417,0.0111,0.146,0.0527,0.0,0.0,0.1738,0.0359,0.9801,0.7249,0.0196,0.0,0.069,0.1667,0.125,0.0154,0.1428,0.066,0.0,0.0,reg oper account,block of flats,0.0588,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
232156,0,Cash loans,M,Y,Y,0,135000.0,254700.0,26874.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-11532,-1722,-466.0,-3758,16.0,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.4062411707759772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-740.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
232537,0,Cash loans,F,N,Y,0,315000.0,1622691.0,42934.5,1354500.0,Family,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.04622,-17209,-2231,-7601.0,-748,,1,1,0,1,0,0,Secretaries,2.0,1,1,THURSDAY,18,0,0,0,0,0,0,Self-employed,0.7255997189389887,0.7264922865774817,0.6127042441012546,0.0082,0.0,0.9697,0.5852,0.0016,0.0,0.069,0.0417,0.0417,0.014,0.0067,0.0076,0.0,0.0,0.0084,0.0,0.9697,0.6014,0.0016,0.0,0.069,0.0417,0.0417,0.0143,0.0073,0.008,0.0,0.0,0.0083,0.0,0.9697,0.5907,0.0016,0.0,0.069,0.0417,0.0417,0.0142,0.0068,0.0078,0.0,0.0,reg oper account,block of flats,0.006,Block,No,1.0,0.0,1.0,0.0,-551.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
232950,0,Cash loans,M,N,Y,0,90000.0,225000.0,24363.0,225000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.0145199999999999,-10763,-1085,-4376.0,-3413,,1,1,0,1,1,0,Managers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Other,0.6106087296218011,0.672341605375365,0.1131963530622281,0.1031,,0.9786,0.7076,,0.0,0.1724,0.1667,0.2083,0.0737,,0.0899,,0.0,0.105,,0.9786,0.7190000000000001,,0.0,0.1724,0.1667,0.2083,0.0754,,0.0936,,0.0,0.1041,,0.9786,0.7115,,0.0,0.1724,0.1667,0.2083,0.075,,0.0915,,0.0,,block of flats,0.0707,Panel,No,1.0,0.0,1.0,0.0,-2118.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
233152,1,Cash loans,M,N,N,0,103500.0,400500.0,18688.5,400500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-19291,-1041,-11497.0,-2706,,1,1,0,1,0,0,Drivers,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.5869776861802833,0.1124743496556148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-540.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
233168,0,Cash loans,F,N,Y,1,202500.0,382500.0,20880.0,382500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-9700,-1856,-8850.0,-1660,,1,1,0,1,0,0,,3.0,2,2,TUESDAY,15,0,0,0,0,0,0,Other,,0.5634081175576716,0.4507472818545589,,0.0,0.9762,0.6736,0.0121,0.0,0.2069,0.1667,0.2083,0.0644,0.0975,0.0905,,0.0302,,0.0,0.9762,0.6864,0.0122,0.0,0.2069,0.1667,0.2083,0.0658,0.1065,0.0943,,0.0319,,0.0,0.9762,0.6779999999999999,0.0122,0.0,0.2069,0.1667,0.2083,0.0655,0.0992,0.0921,,0.0308,reg oper account,block of flats,0.0844,"Stone, brick",No,4.0,1.0,4.0,0.0,-761.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
233457,0,Cash loans,M,N,N,1,225000.0,942300.0,36643.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.001276,-11981,-496,-167.0,-4457,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,4,0,0,0,0,0,0,Business Entity Type 3,0.2044572216975707,0.2468832387823912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
233727,1,Cash loans,M,Y,Y,2,247500.0,1127074.5,37377.0,922500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-13719,-615,-7716.0,-53,13.0,1,1,0,1,0,0,Core staff,4.0,2,2,FRIDAY,12,0,0,0,0,0,0,Military,,0.2878707711742021,0.5495965024956946,0.1057,0.0692,0.9851,0.7959999999999999,0.0536,0.12,0.1034,0.3333,0.0417,0.2081,0.1715,0.1812,0.0039,0.1846,0.0,0.0718,0.9851,0.804,0.0541,0.0,0.0,0.3333,0.0417,0.2129,0.1873,0.1437,0.0039,0.1954,0.1067,0.0692,0.9851,0.7987,0.0539,0.12,0.1034,0.3333,0.0417,0.2117,0.1744,0.1845,0.0039,0.1885,reg oper account,block of flats,0.2131,"Stone, brick",No,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
234162,0,Cash loans,F,N,N,0,171000.0,1174005.0,78903.0,1125000.0,Family,Commercial associate,Higher education,Single / not married,House / apartment,0.00963,-22900,-3139,-7828.0,-2193,,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,University,,0.5024619666544009,0.5100895276257282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1849.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
234464,0,Cash loans,F,N,Y,0,238500.0,553500.0,16182.0,553500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-19860,-4045,-318.0,-3412,,1,1,0,1,0,0,,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Industry: type 9,0.6640127726076088,0.6175880153985541,0.6528965519806539,0.0722,0.0687,0.9856,,,0.0,0.0345,0.1667,,,,0.0264,,,0.0735,0.0713,0.9856,,,0.0,0.0345,0.1667,,,,0.0275,,,0.0729,0.0687,0.9856,,,0.0,0.0345,0.1667,,,,0.0268,,,,block of flats,0.0577,"Stone, brick",No,3.0,0.0,3.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,8.0
234839,1,Cash loans,M,N,N,1,121500.0,562932.0,30667.5,427500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.002134,-10555,-534,-5024.0,-2399,,1,1,0,1,0,0,Laborers,3.0,3,3,WEDNESDAY,7,0,0,0,1,1,1,Business Entity Type 3,,0.079647223345816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
235260,0,Cash loans,F,N,N,0,112500.0,592560.0,22698.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-9705,-802,-6767.0,-1854,,1,1,0,1,1,0,High skill tech staff,2.0,2,2,TUESDAY,8,0,0,0,0,0,0,Trade: type 7,0.2469949260047963,0.5376466128469679,,0.0567,0.2491,0.9727,0.626,0.0305,0.0,0.1379,0.1667,0.2083,0.0,0.0462,0.0788,0.0,0.0,0.0578,0.2585,0.9727,0.6406,0.0308,0.0,0.1379,0.1667,0.2083,0.0,0.0505,0.0821,0.0,0.0,0.0573,0.2491,0.9727,0.631,0.0307,0.0,0.1379,0.1667,0.2083,0.0,0.047,0.0802,0.0,0.0,reg oper account,block of flats,0.0787,"Stone, brick",No,3.0,2.0,3.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
236062,0,Cash loans,F,N,Y,0,119250.0,203760.0,11506.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-19721,-1000,-9188.0,-1822,,1,1,1,1,1,0,Core staff,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Postal,,0.1818392997498925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-245.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
236489,1,Cash loans,F,N,N,0,112500.0,976500.0,34596.0,976500.0,Unaccompanied,Working,Higher education,Widow,Municipal apartment,0.018634,-22846,-1026,-14311.0,-4287,,1,1,0,1,0,0,Medicine staff,1.0,2,2,MONDAY,11,0,0,0,0,0,0,Medicine,,0.0041030852018137,,0.0495,0.0639,0.9732,0.6328,0.0265,0.0,0.1034,0.125,0.1667,0.0118,0.0403,0.0382,0.0,0.0,0.0504,0.0663,0.9732,0.6472,0.0267,0.0,0.1034,0.125,0.1667,0.0121,0.0441,0.0398,0.0,0.0,0.05,0.0639,0.9732,0.6377,0.0267,0.0,0.1034,0.125,0.1667,0.012,0.041,0.0389,0.0,0.0,reg oper account,block of flats,0.0446,Panel,No,0.0,0.0,0.0,0.0,-1368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
236833,0,Cash loans,F,N,Y,0,225000.0,485640.0,38263.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.003069,-16377,-1609,-9745.0,-4157,,1,1,0,1,0,0,Managers,1.0,3,3,WEDNESDAY,16,0,0,0,0,0,0,Self-employed,,0.5298919809201438,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1146.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
237201,0,Cash loans,F,N,Y,0,112500.0,225000.0,11619.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.002042,-20356,-11517,-4428.0,-3735,,1,1,1,1,1,0,Core staff,2.0,3,3,SATURDAY,14,0,0,0,0,0,0,School,,0.1363317460383242,0.5082869913916046,0.0124,,0.9871,,,0.0,0.069,0.0417,,0.0062,,0.0065,,0.0188,0.0126,,0.9871,,,0.0,0.069,0.0417,,0.0064,,0.0068,,0.0199,0.0125,,0.9871,,,0.0,0.069,0.0417,,0.0063,,0.0066,,0.0192,,block of flats,0.0092,"Stone, brick",No,0.0,0.0,0.0,0.0,-1373.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
237332,0,Cash loans,F,N,Y,0,108000.0,299772.0,15651.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.014464,-19433,-3597,-24.0,-2954,,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,7,0,0,0,0,0,0,Electricity,,0.6673994002356698,0.3706496323299817,0.0814,0.0237,0.9767,0.6804,,0.0,0.1379,0.2083,0.25,0.1027,,0.0646,,0.0325,0.083,0.0246,0.9767,0.6929,,0.0,0.1379,0.2083,0.25,0.105,,0.0673,,0.0344,0.0822,0.0237,0.9767,0.6847,,0.0,0.1379,0.2083,0.25,0.1045,,0.0658,,0.0332,reg oper account,block of flats,0.0664,"Stone, brick",No,2.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
238140,0,Cash loans,F,N,Y,0,180000.0,755190.0,33394.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-16755,-128,-7879.0,-283,,1,1,0,1,0,0,Accountants,2.0,2,2,FRIDAY,9,0,0,0,0,1,1,Industry: type 9,0.7524021222078626,0.5891231127467313,0.1437580534911652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-683.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
238380,0,Cash loans,M,Y,Y,2,180000.0,365359.5,39478.5,328500.0,Family,Working,Secondary / secondary special,Married,With parents,0.035792,-11938,-1324,-395.0,-4133,12.0,1,1,0,1,0,0,Drivers,4.0,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.6371184474370946,0.3046721837533529,0.0619,0.0708,0.9816,0.7484,0.0511,0.0,0.1379,0.1667,0.2083,0.0589,0.0504,0.062,0.0,0.0,0.063,0.0735,0.9816,0.7583,0.0515,0.0,0.1379,0.1667,0.2083,0.0603,0.0551,0.0646,0.0,0.0,0.0625,0.0708,0.9816,0.7518,0.0514,0.0,0.1379,0.1667,0.2083,0.0599,0.0513,0.0631,0.0,0.0,reg oper account,block of flats,0.0487,Panel,No,1.0,0.0,1.0,0.0,-1370.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
238439,0,Cash loans,M,Y,N,0,189000.0,80865.0,5467.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-17750,-984,-5584.0,-1227,20.0,1,1,1,1,1,0,Drivers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Trade: type 3,,0.7009982603639189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2455.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
238490,0,Cash loans,M,N,Y,0,112500.0,314100.0,17167.5,225000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-17006,-371,-2631.0,-540,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,8,0,0,0,0,1,1,Self-employed,,0.6810246399313123,0.4686596550493113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-1823.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
238567,1,Cash loans,M,N,Y,0,180000.0,373500.0,25393.5,373500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13060,-851,-6271.0,-235,,1,1,0,1,0,0,Drivers,2.0,2,2,SUNDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.0100913840510223,0.110332428166289,0.0763,0.1583,0.9722,,,0.0,0.2759,0.125,,0.0,,0.0906,,0.0768,0.0777,0.1642,0.9722,,,0.0,0.2759,0.125,,0.0,,0.0944,,0.0813,0.077,0.1583,0.9722,,,0.0,0.2759,0.125,,0.0,,0.0922,,0.0784,,block of flats,0.1499,"Stone, brick",No,12.0,0.0,11.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
238618,0,Cash loans,M,Y,N,0,90000.0,755190.0,36459.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-22122,365243,-4042.0,-4216,12.0,1,0,0,1,0,0,,2.0,1,1,TUESDAY,15,0,0,0,0,0,0,XNA,,0.7141543107548364,,0.101,0.0545,0.9429,0.218,,,0.3448,0.1667,0.2083,0.0637,,0.1823,,0.1014,0.1029,0.0565,0.9429,0.2486,,,0.3448,0.1667,0.2083,0.0651,,0.19,,0.1073,0.102,0.0545,0.9429,0.2285,,,0.3448,0.1667,0.2083,0.0648,,0.1856,,0.1035,reg oper account,block of flats,0.1916,"Stone, brick",No,0.0,0.0,0.0,0.0,-1705.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
238663,0,Cash loans,F,N,Y,0,171000.0,679500.0,22585.5,679500.0,Family,Working,Incomplete higher,Single / not married,With parents,0.018209,-8391,-762,-3164.0,-13,,1,1,1,1,1,0,Managers,1.0,3,3,WEDNESDAY,9,0,0,0,0,0,0,Agriculture,0.3121624616866939,0.23115286412023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-854.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
238671,1,Cash loans,M,N,Y,0,67500.0,640080.0,31261.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-20834,365243,-890.0,-4002,,1,0,0,1,1,1,,2.0,3,3,THURSDAY,6,0,0,0,0,0,0,XNA,0.667563035214197,0.3732196338893025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,-444.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
238810,0,Cash loans,F,N,N,1,117000.0,553806.0,26770.5,495000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.032561,-15449,-4578,-1222.0,-4603,,1,1,1,1,1,0,Core staff,2.0,1,1,SUNDAY,12,0,0,0,0,0,0,Trade: type 7,0.4146052600493427,0.7213527783437891,0.2418614865234661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-688.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,1.0
238880,0,Revolving loans,M,N,Y,0,360000.0,855000.0,42750.0,855000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-23202,365243,-13635.0,-3912,,1,0,0,1,0,0,,2.0,1,1,WEDNESDAY,15,0,0,0,0,0,0,XNA,,0.4466195790923816,0.7165702448010511,0.2203,0.1408,0.9781,,,0.24,0.2069,0.3333,,0.0,,0.2105,,0.0504,0.1492,0.0952,0.9786,,,0.1611,0.1379,0.3333,,0.0,,0.1434,,0.0006,0.1489,0.0923,0.9786,,,0.16,0.1379,0.3333,,0.0,,0.1409,,0.0493,,block of flats,0.3018,Panel,No,1.0,1.0,1.0,1.0,-2115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,7.0
238993,1,Cash loans,M,N,N,0,252000.0,629325.0,30406.5,562500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-11367,-797,-5107.0,-3616,,1,1,0,1,0,0,Drivers,1.0,1,1,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 1,,0.2477788214919852,,0.1031,0.1132,0.9801,,,0.0,0.2069,0.1667,,,,,,,0.105,0.1175,0.9801,,,0.0,0.2069,0.1667,,,,,,,0.1041,0.1132,0.9801,,,0.0,0.2069,0.1667,,,,,,,,block of flats,0.0707,"Stone, brick",No,6.0,1.0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
239187,1,Cash loans,M,Y,Y,0,180000.0,640080.0,29970.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-14688,-1596,-1437.0,-4949,17.0,1,1,1,1,1,0,Laborers,2.0,3,3,THURSDAY,9,0,0,0,0,0,0,Transport: type 3,,0.050563817224697,0.622922000268356,0.0371,0.0582,0.9786,0.7076,0.0047,0.0,0.1379,0.0833,0.125,0.0384,0.0303,0.0208,0.0,0.0,0.0378,0.0604,0.9786,0.7190000000000001,0.0047,0.0,0.1379,0.0833,0.125,0.0393,0.0331,0.0217,0.0,0.0,0.0375,0.0582,0.9786,0.7115,0.0047,0.0,0.1379,0.0833,0.125,0.0391,0.0308,0.0212,0.0,0.0,reg oper account,block of flats,0.0255,Panel,No,7.0,0.0,7.0,0.0,-2169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
239226,0,Cash loans,F,N,Y,1,157500.0,765522.0,24822.0,639000.0,Family,State servant,Secondary / secondary special,Separated,House / apartment,0.031329,-13462,-5400,-8213.0,-5002,,1,1,0,1,0,0,Medicine staff,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Medicine,,0.6184398011621871,0.4083588531230431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1971.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
239310,0,Cash loans,F,N,N,1,135000.0,679500.0,22455.0,679500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.025164,-14218,-2229,-2232.0,-4277,,1,1,0,1,0,0,Waiters/barmen staff,3.0,2,2,THURSDAY,12,0,0,0,0,1,1,Other,0.6456041737643609,0.3602248764014288,0.6178261467332483,0.0309,0.0289,0.9712,0.5988,0.0,0.0,0.1034,0.0833,0.125,0.0158,0.021,0.0264,0.0193,0.0091,0.0315,0.03,0.9712,0.6145,0.0,0.0,0.1034,0.0833,0.125,0.0162,0.023,0.0275,0.0195,0.0097,0.0312,0.0289,0.9712,0.6042,0.0,0.0,0.1034,0.0833,0.125,0.0161,0.0214,0.0269,0.0194,0.0093,reg oper spec account,block of flats,0.0227,Mixed,No,8.0,0.0,8.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
